,Status,Gender,Education,Income,Card Type,Months_Inactive_12_mon,Total_Revolving_Bal,Avg_Utilization_Ratio,MaritalDependentRatio,CreditUsage,AvgTransValue,TenureByAge
5973,1,1,4,0,0,3,1917,0.873,0.17,0.13,64.69,0.82
5974,1,0,2,2,0,3,568,0.041,0.2,0.96,63.93,0.74
5978,1,1,1,1,0,3,1794,0.679,0.25,0.32,56.68,0.85
5981,1,1,2,0,0,3,1772,0.365,0.25,0.64,54.11,0.88
5984,1,0,0,1,0,2,0,0.0,0.17,1.0,56.05,0.92
5985,1,0,0,3,0,3,766,0.031,0.08,0.97,58.47,0.78
5986,-1,1,1,1,0,3,1474,0.891,0.12,0.11,44.38,0.79
5989,1,0,0,1,0,3,759,0.528,0.2,0.47,51.7,0.73
5990,1,1,4,0,0,2,1559,0.557,0.17,0.44,51.24,1.09
5991,1,0,3,3,0,2,1400,0.449,0.2,0.55,51.66,0.82
5992,1,0,0,2,0,3,2016,0.788,0.33,0.21,48.62,0.77
5993,-1,0,1,3,0,3,0,0.0,0.25,1.0,53.88,0.83
6000,1,1,2,0,0,1,0,0.0,1.0,1.0,59.47,0.86
6001,1,0,1,4,0,3,1682,0.513,0.25,0.49,59.55,0.92
6002,-1,1,1,1,0,2,0,0.0,0.17,1.0,56.82,0.71
6007,1,1,0,0,0,2,0,0.0,0.33,1.0,55.9,0.71
6013,-1,0,0,2,0,3,0,0.0,0.25,1.0,58.77,0.84
6015,1,1,1,1,0,2,0,0.0,0.25,1.0,53.53,0.79
6016,1,0,2,3,0,3,1380,0.502,0.17,0.5,43.13,0.71
6017,1,1,1,0,0,2,823,0.416,0.12,0.58,64.74,0.7
6021,-1,1,1,0,0,3,2517,0.762,0.25,0.24,57.06,0.75
6029,1,0,0,3,0,3,1270,0.348,0.17,0.65,52.47,0.77
6032,-1,0,1,4,0,4,0,0.0,0.17,1.0,53.29,0.82
6033,1,0,0,2,0,1,0,0.0,0.5,1.0,55.86,0.72
6039,1,0,0,2,0,3,584,0.33,0.5,0.67,53.52,0.9
6041,1,1,1,0,0,3,1498,0.69,0.17,0.31,57.84,0.76
6044,1,0,2,0,0,2,1309,0.244,0.25,0.76,61.19,0.83
6045,1,1,4,0,0,1,0,0.0,0.17,1.0,57.7,0.86
6047,1,1,3,1,0,3,2164,0.843,1.0,0.16,59.51,0.87
6052,1,1,0,0,0,3,1313,0.303,0.17,0.7,48.73,0.72
6056,1,1,1,0,0,3,1101,0.471,0.25,0.53,66.19,0.69
6057,1,1,0,0,0,3,1776,0.621,0.08,0.38,56.2,0.71
6058,1,0,1,1,0,3,2481,0.983,0.25,0.02,61.62,0.97
6059,1,0,3,1,0,2,0,0.0,0.33,1.0,76.35,0.71
6061,1,1,1,0,0,2,2417,0.682,0.25,0.32,58.13,0.63
6064,-1,1,2,0,0,3,0,0.0,0.25,1.0,58.3,0.79
6065,-1,1,0,0,0,3,2517,0.721,0.2,0.28,53.4,0.84
6066,-1,1,1,0,0,3,1340,0.45,0.25,0.55,56.44,1.0
6067,1,0,4,3,1,2,2051,0.066,0.1,0.93,46.28,0.76
6068,1,0,1,3,0,2,2384,0.848,0.17,0.15,50.26,0.84
6070,1,0,1,1,0,3,708,0.079,0.12,0.92,73.52,0.77
6071,1,1,0,0,0,3,1188,0.593,0.12,0.41,51.16,0.91
6072,1,0,3,3,0,2,1626,0.325,0.1,0.67,70.97,0.65
6073,1,1,3,0,0,2,1513,0.655,0.33,0.35,54.43,0.97
6074,1,1,1,1,0,3,0,0.0,0.33,1.0,58.35,0.67
6075,1,0,0,3,0,1,1643,0.701,0.25,0.3,67.16,0.74
6078,1,1,1,0,0,1,1658,0.488,0.33,0.51,56.11,0.72
6079,1,0,4,3,0,6,1395,0.071,1.0,0.93,48.93,0.8
6081,1,0,1,4,0,3,0,0.0,0.5,1.0,70.25,0.69
6082,-1,1,1,1,0,3,0,0.0,0.1,1.0,49.81,0.67
6083,-1,1,3,0,0,6,0,0.0,0.33,1.0,47.28,0.89
6084,1,1,1,0,0,3,1475,0.532,0.12,0.47,54.86,0.76
6088,-1,0,0,3,0,3,0,0.0,0.33,1.0,56.82,0.68
6089,1,1,0,1,0,3,1674,0.733,0.25,0.27,56.8,0.9
6090,1,0,4,3,0,1,1527,0.132,0.12,0.87,55.67,0.86
6092,1,0,1,3,1,3,0,0.0,0.17,1.0,55.0,0.84
6095,1,1,1,0,0,2,1237,0.306,0.12,0.69,61.59,0.76
6098,1,0,2,2,0,3,1161,0.246,0.25,0.75,51.46,0.56
6100,1,0,2,2,1,3,1629,0.047,0.25,0.95,51.82,0.75
6103,-1,1,2,1,0,3,2517,0.584,0.25,0.42,48.09,0.37
6105,1,1,2,0,0,6,727,0.271,0.25,0.73,61.59,0.7
6106,1,0,3,2,1,1,2488,0.072,0.12,0.93,50.59,0.78
6108,1,0,1,1,0,1,1141,0.636,0.25,0.36,60.15,0.74
6110,1,1,2,1,0,0,1582,0.614,0.12,0.39,63.12,0.54
6117,1,0,1,2,0,3,1295,0.688,0.5,0.31,58.28,0.88
6119,1,1,2,0,0,3,0,0.0,0.5,1.0,71.12,0.85
6123,1,1,1,1,0,1,2307,0.679,0.12,0.32,52.69,0.72
6124,1,1,1,1,0,1,1410,0.586,0.12,0.41,55.96,0.83
6125,-1,0,0,2,3,3,1104,0.032,0.1,0.97,42.32,0.89
6126,1,0,2,2,0,3,0,0.0,0.33,1.0,56.15,0.84
6129,1,1,1,0,0,2,1509,0.64,0.25,0.36,67.08,0.88
6130,1,1,3,0,0,2,0,0.0,0.2,1.0,47.6,0.83
6131,-1,1,0,0,0,6,0,0.0,0.33,1.0,70.68,0.93
6132,1,0,1,2,0,3,0,0.0,0.12,1.0,57.91,0.9
6134,1,1,2,1,0,1,2143,0.739,0.33,0.26,54.35,0.79
6135,1,1,2,0,0,2,2038,0.209,0.33,0.79,54.88,0.76
6136,1,1,3,0,0,3,1203,0.476,0.25,0.52,55.9,0.63
6137,1,1,1,0,0,3,1812,0.662,0.25,0.34,52.41,0.8
6141,1,0,2,3,0,2,889,0.329,0.5,0.67,78.86,0.81
6142,1,1,1,1,0,3,1522,0.466,0.33,0.53,62.14,0.82
6143,-1,1,2,1,0,2,0,0.0,0.2,1.0,64.6,0.71
6144,1,0,1,2,0,3,794,0.097,0.33,0.9,70.39,0.78
6145,1,1,2,1,0,1,1915,0.585,0.08,0.42,56.11,0.83
6148,1,1,0,0,0,2,0,0.0,0.17,1.0,48.05,0.71
6151,-1,1,4,0,0,4,0,0.0,0.17,1.0,47.07,0.78
6152,1,0,1,2,0,2,986,0.603,0.17,0.4,64.32,0.88
6156,1,1,4,0,0,3,1578,0.383,0.1,0.62,59.16,0.83
6159,-1,0,0,2,0,4,450,0.179,0.25,0.82,47.64,0.82
6161,1,0,3,3,0,3,2432,0.884,0.12,0.12,59.37,0.82
6162,1,1,1,0,0,6,0,0.0,0.17,1.0,60.72,1.06
6168,1,0,2,2,0,2,922,0.057,0.33,0.94,43.63,0.79
6170,1,1,2,0,0,3,0,0.0,0.08,1.0,70.53,0.72
6173,1,1,1,0,0,3,1634,0.563,0.1,0.44,64.16,0.71
6174,1,1,2,0,0,2,1304,0.823,0.25,0.18,58.2,0.81
6175,1,1,1,0,0,2,2418,0.834,0.25,0.17,63.18,0.77
6180,1,0,3,1,1,1,1299,0.084,0.08,0.92,51.82,0.73
6183,1,1,2,0,0,2,1888,0.726,0.25,0.27,79.02,0.81
6184,1,0,1,2,0,3,2413,0.52,0.12,0.48,49.06,0.79
6185,1,0,4,0,0,4,0,0.0,0.5,1.0,49.78,0.79
6188,1,1,4,1,0,3,881,0.235,0.12,0.76,65.08,0.84
6190,-1,1,1,0,0,3,0,0.0,1.0,1.0,42.42,0.77
6192,1,1,3,1,0,2,0,0.0,0.25,1.0,53.54,0.63
6193,1,0,0,0,0,3,1204,0.193,0.5,0.81,64.15,0.82
6195,-1,1,4,0,0,3,950,0.588,0.33,0.41,51.44,0.63
6199,1,1,1,0,0,2,0,0.0,0.25,1.0,53.83,0.89
6201,1,1,1,0,0,3,1504,0.375,0.25,0.62,62.41,0.85
6202,1,1,0,0,0,2,1000,0.599,0.33,0.4,59.2,0.8
6204,-1,1,2,0,0,3,0,0.0,0.5,1.0,55.28,0.82
6206,1,1,2,0,0,2,871,0.44,1.0,0.56,72.86,0.77
6207,1,1,2,0,0,2,687,0.478,0.25,0.52,63.3,0.73
6209,1,1,4,0,0,3,1705,0.709,0.5,0.29,52.42,0.63
6213,-1,1,1,0,0,2,0,0.0,0.25,1.0,53.91,0.68
6215,-1,1,1,0,0,2,0,0.0,0.12,1.0,48.27,0.62
6216,1,1,2,0,0,3,0,0.0,0.2,1.0,47.83,0.82
6217,1,0,0,3,0,2,1136,0.382,0.12,0.62,49.91,0.67
6223,1,1,3,1,0,3,0,0.0,0.1,1.0,58.47,0.77
6226,1,0,2,3,0,3,1079,0.078,0.5,0.92,56.62,0.84
6232,-1,0,4,2,0,3,895,0.296,0.25,0.7,71.68,0.69
6233,1,0,4,2,0,1,1417,0.11,0.25,0.89,57.84,0.83
6235,-1,1,0,1,0,3,522,0.363,0.5,0.64,54.86,0.84
6236,1,1,3,0,0,2,1346,0.597,0.12,0.4,64.38,0.6
6241,1,0,3,3,0,3,1482,0.254,0.08,0.75,54.41,0.62
6244,-1,1,2,0,0,3,0,0.0,0.17,1.0,65.71,0.73
6245,1,0,0,3,0,3,0,0.0,0.12,1.0,67.09,0.88
6247,1,1,1,0,0,2,1989,0.443,0.2,0.56,62.09,0.85
6250,1,1,2,0,0,2,1490,0.629,0.17,0.37,59.39,0.69
6251,1,1,2,0,0,2,0,0.0,0.17,1.0,56.23,0.51
6254,1,1,1,1,0,2,1936,0.672,1.0,0.33,80.08,0.68
6260,1,1,1,1,0,1,2090,0.558,0.12,0.44,69.76,0.88
6262,1,0,4,1,0,3,1171,0.193,0.33,0.81,58.84,0.78
6263,1,1,0,0,0,2,1450,0.563,0.1,0.44,55.13,0.77
6264,1,1,1,0,0,1,2121,0.564,0.33,0.44,56.66,0.84
6265,-1,1,1,0,0,3,0,0.0,0.25,1.0,59.68,0.72
6268,1,0,1,0,0,3,1524,0.346,0.2,0.65,53.74,0.88
6270,1,1,2,1,0,2,0,0.0,0.33,1.0,54.62,0.88
6271,-1,1,4,1,0,1,0,0.0,0.17,1.0,62.61,0.49
6272,1,1,4,1,0,2,1385,0.401,0.1,0.6,60.06,0.79
6273,1,0,1,3,0,3,1775,0.098,0.12,0.9,53.24,0.64
6274,1,1,3,0,0,1,1250,0.545,0.1,0.46,55.57,0.59
6277,1,1,2,0,0,1,691,0.389,1.0,0.61,58.07,0.57
6278,1,1,1,0,0,3,1270,0.645,0.25,0.35,49.99,0.85
6282,-1,1,1,0,0,3,0,0.0,0.17,1.0,50.47,0.83
6283,1,1,0,0,0,1,0,0.0,0.5,1.0,58.9,0.95
6284,-1,1,3,0,0,2,0,0.0,0.33,1.0,43.11,0.69
6285,1,1,3,0,0,2,1641,0.568,0.17,0.43,60.7,0.76
6286,1,1,1,1,0,3,1339,0.716,0.5,0.28,50.59,0.79
6289,1,1,3,0,0,3,1483,0.299,0.25,0.7,60.37,0.86
6290,1,0,0,2,0,2,599,0.058,0.1,0.94,67.3,0.86
6291,1,1,0,0,0,3,1080,0.751,0.5,0.25,56.01,0.78
6295,-1,1,4,0,0,3,500,0.304,0.12,0.7,54.44,0.81
6296,1,1,3,1,0,1,0,0.0,0.17,1.0,61.94,0.84
6299,1,1,2,0,0,1,0,0.0,0.12,1.0,83.0,0.65
6300,1,1,2,0,0,2,0,0.0,0.17,1.0,59.21,0.87
6301,-1,1,1,0,0,3,0,0.0,0.5,1.0,49.67,0.59
6303,1,0,1,3,0,2,1530,0.747,0.33,0.25,64.59,0.58
6304,-1,1,1,0,0,3,0,0.0,0.25,1.0,75.41,0.9
6307,1,1,3,0,0,2,1251,0.413,0.5,0.59,66.54,0.81
6308,1,1,1,0,0,1,1483,0.538,0.1,0.46,58.59,0.67
6309,1,0,1,2,0,2,2142,0.244,0.1,0.76,53.31,0.73
6311,-1,0,1,4,0,4,813,0.059,0.33,0.94,62.78,0.8
6314,1,1,0,0,0,2,661,0.46,0.12,0.54,51.3,0.75
6316,1,1,1,0,0,3,1299,0.593,0.5,0.41,65.27,0.86
6322,1,0,3,1,0,3,0,0.0,0.17,1.0,54.56,0.77
6323,-1,0,0,3,0,3,0,0.0,0.17,1.0,44.41,0.81
6324,1,1,1,0,0,3,0,0.0,1.0,1.0,56.13,0.86
6327,1,1,0,0,0,2,1135,0.694,0.25,0.31,59.48,0.68
6336,1,0,1,3,0,2,1293,0.699,0.17,0.3,65.89,0.81
6340,-1,0,0,3,0,2,318,0.05,0.33,0.95,58.26,0.72
6341,1,0,1,3,0,3,761,0.126,0.33,0.87,58.74,0.88
6342,1,1,3,0,0,2,638,0.22,0.25,0.78,59.88,0.62
6343,1,0,1,3,0,5,1341,0.1,0.1,0.9,57.96,0.78
6345,-1,0,0,2,0,3,0,0.0,0.2,1.0,56.72,1.09
6346,1,1,1,0,0,1,1269,0.625,0.17,0.37,57.58,0.76
6347,-1,0,1,1,0,2,0,0.0,0.5,1.0,49.16,0.81
6350,1,1,3,0,0,3,1749,0.404,0.25,0.6,63.79,0.86
6351,1,1,0,0,0,3,1300,0.581,0.25,0.42,57.06,0.88
6353,1,0,3,3,0,2,1371,0.151,0.25,0.85,68.03,0.77
6356,-1,1,3,0,0,3,0,0.0,0.5,1.0,53.42,0.63
6359,1,1,3,0,0,1,1987,0.685,0.1,0.31,64.99,0.73
6364,1,1,3,0,0,2,2481,0.899,0.25,0.1,59.96,0.61
6365,-1,1,4,0,0,2,0,0.0,0.08,1.0,65.14,0.8
6367,-1,0,4,2,0,2,2517,0.867,0.25,0.13,57.67,0.77
6368,1,0,1,2,0,2,1236,0.234,0.5,0.77,50.8,0.77
6371,1,0,0,3,1,3,1384,0.04,0.17,0.96,46.43,0.87
6373,-1,1,1,1,0,3,0,0.0,0.33,1.0,47.3,0.61
6376,1,1,2,0,0,1,0,0.0,0.17,1.0,54.62,0.65
6378,1,1,1,1,1,1,1387,0.088,0.5,0.91,78.28,0.58
6380,-1,0,0,2,0,3,0,0.0,0.12,1.0,69.61,0.72
6383,1,1,0,0,0,3,1008,0.618,0.12,0.38,61.84,0.39
6385,1,0,0,3,0,2,1481,0.065,0.08,0.93,64.91,0.79
6386,1,1,3,0,0,1,2423,0.988,0.25,0.01,66.73,0.49
6388,-1,0,1,4,0,2,0,0.0,0.33,1.0,45.33,0.59
6389,1,1,0,0,0,2,835,0.323,0.17,0.68,66.89,0.7
6396,-1,1,2,1,0,2,2517,0.571,0.17,0.43,42.8,0.65
6398,1,1,3,0,0,2,0,0.0,0.25,1.0,61.76,0.71
6402,-1,1,3,0,0,2,0,0.0,0.1,1.0,64.25,0.8
6404,1,0,2,2,0,1,1448,0.044,0.2,0.96,63.93,0.84
6405,-1,1,0,0,0,3,2517,0.849,0.33,0.15,61.24,0.85
6408,1,0,2,2,1,1,800,0.023,0.1,0.98,53.04,0.91
6409,1,0,4,1,0,1,0,0.0,0.2,1.0,47.94,0.8
6410,1,1,1,0,0,2,1103,0.546,0.12,0.45,58.25,0.8
6414,1,1,3,1,0,2,0,0.0,0.25,1.0,64.26,0.73
6418,-1,1,2,0,0,3,0,0.0,0.25,1.0,62.74,0.74
6419,-1,1,0,0,0,2,0,0.0,0.5,1.0,66.46,0.7
6422,1,1,1,0,0,3,1297,0.672,0.12,0.33,71.11,0.76
6426,1,1,1,1,0,2,2372,0.695,0.25,0.31,58.48,0.78
6431,1,0,0,2,1,3,1043,0.03,0.2,0.97,78.88,0.61
6432,1,1,1,0,0,1,1650,0.412,0.25,0.59,76.46,0.66
6434,-1,0,0,2,0,2,0,0.0,0.12,1.0,41.67,0.68
6440,-1,0,1,4,0,3,216,0.006,0.5,0.99,50.96,0.75
6443,1,0,2,3,0,1,1060,0.091,0.12,0.91,43.69,0.86
6449,1,1,2,1,0,3,0,0.0,0.1,1.0,67.56,0.82
6450,1,0,1,2,0,3,0,0.0,0.25,1.0,55.3,0.67
6459,-1,1,1,0,0,2,1203,0.641,0.12,0.36,45.28,0.64
6460,1,0,0,1,0,1,0,0.0,0.17,1.0,50.85,0.88
6462,1,0,1,3,0,1,632,0.066,0.25,0.93,65.9,0.68
6463,1,0,3,3,0,1,2177,0.401,0.17,0.6,59.29,0.84
6466,1,1,1,0,0,2,1362,0.543,0.25,0.46,56.89,0.72
6467,1,1,4,1,0,2,1101,0.65,0.33,0.35,48.31,0.74
6469,-1,1,4,0,0,2,0,0.0,0.12,1.0,48.26,0.85
6470,1,1,1,0,0,0,977,0.679,0.5,0.32,56.94,0.8
6472,1,1,1,0,0,2,991,0.2,0.33,0.8,62.43,0.88
6474,1,0,0,1,0,0,0,0.0,0.25,1.0,65.53,0.68
6478,-1,1,2,1,0,2,1223,0.85,0.5,0.15,50.72,0.71
6481,1,0,1,1,0,3,1197,0.364,0.5,0.64,39.37,0.62
6483,1,1,1,0,0,1,996,0.466,0.08,0.53,47.67,0.83
6484,-1,1,1,0,0,3,0,0.0,0.33,1.0,38.76,0.7
6487,1,1,1,0,0,2,1298,0.72,0.33,0.28,62.22,0.87
6489,1,0,3,2,0,2,0,0.0,0.12,1.0,46.71,0.86
6490,1,1,0,0,0,1,1463,0.37,0.25,0.63,72.35,0.86
6492,-1,1,3,0,0,3,0,0.0,0.25,1.0,57.98,0.65
6493,1,1,4,0,0,3,1148,0.484,0.25,0.52,55.22,0.82
6494,1,0,0,4,0,3,1676,0.361,0.25,0.64,66.84,0.7
6495,1,1,2,1,0,3,1211,0.438,0.1,0.56,79.81,0.61
6497,1,0,0,2,0,2,0,0.0,0.25,1.0,44.58,0.78
6500,1,0,0,0,0,3,1797,0.745,0.2,0.25,68.75,0.88
6504,1,0,3,1,0,1,1753,0.398,0.25,0.6,56.47,0.87
6505,1,0,4,3,0,2,0,0.0,0.17,1.0,52.64,0.81
6506,-1,0,1,3,0,3,0,0.0,0.17,1.0,56.36,0.75
6507,1,1,1,0,0,1,1610,0.656,0.17,0.34,63.08,0.79
6508,1,1,1,0,0,2,0,0.0,0.33,1.0,58.67,0.77
6509,1,0,3,3,0,2,887,0.162,0.33,0.84,60.07,0.78
6510,1,0,1,3,0,3,0,0.0,0.12,1.0,49.52,0.88
6511,1,1,0,0,0,1,1603,0.673,0.17,0.33,50.8,0.63
6512,1,0,3,3,0,2,1258,0.108,0.1,0.89,69.94,0.79
6513,1,1,3,1,0,3,984,0.191,0.12,0.81,49.47,0.84
6515,-1,0,1,3,1,2,0,0.0,0.12,1.0,60.05,0.82
6516,1,1,1,0,0,3,1484,0.765,0.12,0.23,62.21,0.68
6517,1,1,4,1,0,3,1826,0.655,0.17,0.35,66.22,0.8
6518,1,1,1,0,0,2,1108,0.77,0.25,0.23,53.07,0.78
6521,-1,1,2,0,0,2,2517,0.807,0.25,0.19,49.84,0.87
6527,1,1,2,0,0,1,1024,0.545,0.1,0.45,63.61,0.55
6529,-1,0,1,4,0,3,0,0.0,0.17,1.0,47.09,0.73
6533,1,1,1,0,0,2,0,0.0,0.25,1.0,69.08,0.75
6534,-1,1,1,0,0,2,2404,0.855,0.33,0.14,54.76,0.88
6539,1,1,1,0,0,1,1819,0.613,0.33,0.39,67.8,0.42
6544,-1,1,2,0,0,2,0,0.0,0.12,1.0,59.93,0.64
6546,-1,1,1,0,0,3,455,0.316,0.33,0.68,41.8,0.75
6554,1,1,1,0,0,2,0,0.0,0.2,1.0,48.68,0.8
6556,1,0,0,3,0,1,0,0.0,0.33,1.0,62.18,0.9
6557,1,1,1,0,0,0,973,0.281,1.0,0.72,59.03,0.83
6561,-1,1,0,0,0,5,0,0.0,0.17,1.0,44.47,0.89
6565,1,1,2,0,0,4,1760,0.684,0.33,0.32,47.35,0.8
6567,1,1,3,0,0,5,2176,0.925,0.17,0.07,56.01,1.12
6568,1,1,2,0,0,4,1902,0.86,0.17,0.14,62.99,0.62
6569,-1,0,2,2,0,3,1431,0.148,0.17,0.85,65.82,1.09
6570,1,0,1,4,0,1,0,0.0,0.5,1.0,58.5,0.66
6573,1,0,2,2,0,4,1862,0.516,0.33,0.48,38.78,0.78
6574,1,0,0,1,0,3,0,0.0,0.1,1.0,58.87,0.75
6575,1,0,0,2,0,2,1562,0.066,0.25,0.93,62.73,0.78
6577,-1,1,2,0,0,3,890,0.555,0.12,0.45,60.49,0.77
6579,1,0,0,3,0,2,1720,0.127,0.25,0.87,54.01,0.6
6586,1,1,1,0,0,2,0,0.0,0.1,1.0,80.16,0.78
6591,-1,0,1,2,0,2,2396,0.858,0.17,0.14,61.81,0.92
6593,1,0,4,4,0,3,1759,0.503,0.33,0.5,59.28,0.74
6594,1,1,2,0,0,1,0,0.0,0.5,1.0,49.45,0.8
6597,1,1,3,0,0,0,1445,0.533,0.33,0.47,57.22,0.63
6598,-1,0,3,4,1,3,2517,0.073,0.08,0.93,45.2,0.85
6599,1,1,1,0,0,2,1472,0.676,0.08,0.32,67.9,0.89
6600,1,1,0,0,0,3,0,0.0,0.33,1.0,58.71,0.77
6601,1,1,3,0,0,3,1595,0.655,0.25,0.34,59.86,0.81
6603,-1,0,4,4,0,2,0,0.0,0.12,1.0,71.12,0.63
6604,-1,0,1,3,0,4,1958,0.085,0.33,0.92,58.57,0.77
6605,1,1,4,0,0,0,1204,0.283,0.17,0.72,57.9,0.79
6607,1,1,0,0,0,2,0,0.0,0.17,1.0,50.26,0.67
6608,1,1,1,0,0,2,833,0.463,0.33,0.54,54.18,0.38
6609,1,1,2,0,0,2,1687,0.695,0.17,0.31,55.7,0.77
6612,1,1,1,0,0,1,801,0.521,0.5,0.48,52.76,1.2
6620,1,0,1,2,0,2,2277,0.231,0.2,0.77,53.7,0.78
6621,1,0,1,3,0,3,900,0.57,0.1,0.43,62.2,0.61
6623,1,1,2,1,0,2,0,0.0,0.33,1.0,68.54,0.67
6628,1,1,0,1,0,1,882,0.497,0.2,0.5,64.29,0.72
6636,1,1,4,1,0,2,1009,0.383,0.5,0.62,54.52,0.71
6639,1,0,4,0,0,1,653,0.415,0.5,0.58,43.49,0.86
6641,1,0,2,4,1,1,2332,0.068,1.0,0.93,55.94,0.69
6645,1,0,3,2,0,3,1736,0.661,0.12,0.34,50.69,0.84
6646,1,1,1,0,0,3,812,0.565,0.25,0.44,48.35,0.75
6652,1,0,0,2,0,5,0,0.0,0.33,1.0,54.46,0.83
6654,1,0,1,2,0,3,2185,0.783,0.25,0.22,39.44,0.78
6656,1,0,0,3,0,2,656,0.046,0.5,0.95,62.21,0.81
6658,1,1,1,0,0,2,726,0.39,0.25,0.61,64.62,0.79
6659,1,0,1,1,0,2,1671,0.581,1.0,0.42,49.99,0.74
6660,-1,1,1,0,0,2,0,0.0,0.25,1.0,65.42,0.73
6662,1,0,3,1,0,1,2121,0.809,0.25,0.19,58.26,0.9
6663,-1,1,1,0,0,0,0,0.0,0.33,1.0,60.3,0.91
6664,-1,1,0,1,0,4,0,0.0,0.25,1.0,55.68,0.84
6669,1,1,4,0,0,1,0,0.0,0.1,1.0,47.61,0.8
6678,1,0,0,2,0,2,1585,0.126,0.12,0.87,58.15,0.92
6679,1,1,0,0,0,2,796,0.132,0.25,0.87,62.93,0.82
6682,1,0,2,3,0,3,0,0.0,0.1,1.0,54.33,0.85
6684,-1,0,0,3,0,3,1030,0.408,0.33,0.59,64.35,0.72
6687,1,1,3,0,0,2,0,0.0,0.25,1.0,49.86,0.87
6689,1,0,3,2,0,1,1979,0.309,0.25,0.69,49.18,0.65
6691,1,1,4,1,0,2,2240,0.669,0.17,0.33,65.09,0.69
6692,1,1,1,0,0,2,1581,0.584,0.25,0.42,68.3,0.83
6694,1,1,1,1,0,2,1281,0.67,0.12,0.33,63.87,0.8
6695,1,1,3,1,0,2,1339,0.442,0.12,0.56,64.75,0.78
6696,1,1,1,0,0,4,745,0.492,0.17,0.51,58.03,0.83
6698,1,1,0,0,0,3,2517,0.811,0.5,0.19,58.01,0.81
6699,1,1,4,0,0,1,1915,0.765,0.17,0.24,56.36,0.82
6702,1,1,0,0,0,2,0,0.0,0.25,1.0,59.15,0.87
6703,1,0,0,2,0,3,0,0.0,0.17,1.0,56.14,0.88
6704,1,1,1,1,0,1,1008,0.496,0.33,0.5,55.07,0.79
6705,1,0,0,3,0,1,0,0.0,0.5,1.0,56.44,0.58
6710,1,1,0,1,0,3,1892,0.788,0.25,0.21,60.66,0.82
6712,1,1,0,1,0,2,2517,0.898,0.25,0.1,54.22,0.87
6718,1,1,3,1,0,2,1678,0.651,0.1,0.35,45.5,0.84
6720,-1,0,3,1,0,4,0,0.0,0.12,1.0,67.68,0.87
6722,1,1,1,0,0,2,1437,0.6,0.17,0.4,54.65,0.85
6723,1,1,0,0,0,3,2292,0.808,0.1,0.19,59.32,0.86
6727,1,1,4,1,0,3,0,0.0,0.25,1.0,62.34,0.65
6735,1,1,1,0,3,3,1554,0.1,0.1,0.9,62.55,0.69
6737,1,0,1,3,0,2,995,0.167,0.08,0.83,55.38,0.8
6740,1,1,0,0,0,2,0,0.0,0.33,1.0,65.56,0.88
6742,1,1,2,0,0,5,0,0.0,0.17,1.0,67.07,0.87
6743,-1,1,0,0,0,3,0,0.0,0.25,1.0,50.56,0.82
6747,1,0,3,1,0,1,900,0.202,0.17,0.8,54.6,0.66
6748,1,1,3,1,0,5,1871,0.72,0.25,0.28,52.71,0.9
6751,1,1,1,0,0,3,0,0.0,0.25,1.0,68.43,0.77
6754,1,1,1,0,0,5,2517,0.758,0.1,0.24,45.5,0.74
6755,1,1,1,0,0,3,1716,0.843,0.5,0.16,55.48,0.91
6758,1,1,0,0,0,3,2268,0.605,0.12,0.39,52.98,0.71
6759,1,1,0,0,0,4,1240,0.559,0.5,0.44,56.36,0.88
6760,1,1,2,1,0,4,2005,0.826,0.33,0.17,76.03,0.72
6762,1,1,3,1,0,5,621,0.336,0.1,0.66,57.22,0.78
6775,1,1,0,0,0,5,1055,0.734,0.2,0.27,58.1,0.88
6777,-1,1,3,0,0,3,0,0.0,0.17,1.0,37.46,0.88
6780,1,1,0,1,0,5,1028,0.226,0.12,0.77,53.16,0.74
6788,1,0,2,2,0,5,0,0.0,0.1,1.0,68.0,0.82
6792,1,1,1,0,0,3,1325,0.573,0.12,0.43,65.87,0.84
6794,1,1,0,1,0,4,1688,0.755,0.5,0.24,58.65,0.88
6800,1,0,2,3,0,3,969,0.194,0.1,0.81,71.35,0.86
6801,-1,1,0,0,0,3,275,0.169,0.17,0.83,45.29,0.74
6804,1,1,1,0,0,4,1699,0.696,0.25,0.3,57.51,0.72
6806,1,1,1,1,0,5,829,0.375,0.5,0.63,50.12,0.93
6808,1,1,2,1,0,2,0,0.0,0.25,1.0,60.6,0.86
6810,-1,1,1,0,0,3,0,0.0,0.2,1.0,55.66,0.72
6816,1,1,3,1,0,2,1828,0.767,0.1,0.23,63.45,0.78
6819,1,0,0,2,0,3,850,0.026,0.1,0.97,61.97,0.9
6826,-1,0,4,2,0,3,0,0.0,0.12,1.0,55.18,0.76
6827,1,1,2,0,0,4,1693,0.756,0.25,0.24,62.08,0.88
6828,1,1,2,0,0,5,0,0.0,0.33,1.0,54.35,0.88
6829,1,1,1,0,0,4,1944,0.728,0.5,0.27,69.09,0.86
6831,1,0,3,1,0,3,1369,0.639,0.12,0.36,50.27,0.74
6832,1,1,0,0,0,4,1446,0.428,0.25,0.57,65.59,0.74
6834,1,1,1,0,0,5,1224,0.695,0.2,0.31,56.31,0.82
6838,1,1,1,0,0,4,2235,0.529,0.25,0.47,59.18,0.77
6842,1,1,2,0,0,4,2508,0.768,0.17,0.23,63.67,0.73
